id,name,name_en,country,province,longitude,latitude,timezone,population,capital
23621,Emboscada,Emboscada,Paraguay,Cordillera,-57.3553,-25.1233,America/Asuncion,19500,
23622,Wolfratshausen,Wolfratshausen,Germany,Bavaria,11.4278,47.9133,Europe/Berlin,19499,
23623,Sao Vicente Ferrer,Sao Vicente Ferrer,Brazil,Maranhão,-44.88,-2.8939,America/Sao_Paulo,19498,minor
23624,Bad Driburg,Bad Driburg,Germany,North Rhine-Westphalia,9.0167,51.7333,Europe/Berlin,19496,
23625,Sangasso,Sangasso,Mali,Sikasso,-5.6231,12.1567,UTC,19496,
23626,Los Alamos,Los Alamos,Chile,Biobío,-73.3569,-37.6736,America/Santiago,19494,
23627,Burghausen,Burghausen,Germany,Bavaria,12.8333,48.1667,Europe/Berlin,19494,
23628,Becej,Becej,Serbia,JuÅ¾no-Backi,20.0333,45.6167,Europe/Belgrade,19492,admin
23629,Jambalo,Jambalo,Colombia,Cauca,-76.3239,2.7764,America/Bogota,19482,minor
23630,Jiabong,Jiabong,Philippines,Samar,124.9519,11.7625,Asia/Manila,19482,
23631,Hoveyzeh,Hoveyzeh,Iran,Khūzestān,48.0739,31.4619,Asia/Tehran,19481,minor
23632,Kleinsachsenheim,Kleinsachsenheim,Germany,Baden-Württemberg,9.0647,48.96,Europe/Berlin,19480,
23633,Nilgiri,Nilgiri,India,Odisha,86.9199,21.6466,Asia/Kolkata,19479,
23634,Deneysville,Deneysville,South Africa,Free State,28.0983,-26.895,Africa/Johannesburg,19479,
23635,Schoelcher,Schoelcher,Martinique,,-61.1014,14.6161,UTC,19478,
23636,Capinota,Capinota,Bolivia,Cochabamba,-66.2631,-17.7147,America/La_Paz,19477,
23637,Rhar el Melah,Rhar el Melah,Tunisia,Bizerte,10.1833,37.1667,Africa/Tunis,19477,
23638,Santa Teresita,Santa Teresita,Philippines,Cagayan,121.91,18.2519,Asia/Manila,19476,
23639,Jakobstad,Jakobstad,Finland,Pohjanmaa,22.7,63.6667,Europe/Helsinki,19475,minor
23640,Hechingen,Hechingen,Germany,Baden-Württemberg,8.9633,48.3517,Europe/Berlin,19475,
23641,Cugir,Cugir,Romania,Alba,23.3636,45.8436,Europe/Bucharest,19473,
23642,Saint-Lo,Saint-Lo,France,Normandie,-1.0917,49.1144,Europe/Paris,19471,minor
23643,Cedar Mill,Cedar Mill,United States,Oregon,-122.8006,45.5355,America/New_York,19471,
23644,Annaberg-Buchholz,Annaberg-Buchholz,Germany,Saxony,13.0022,50.58,Europe/Berlin,19470,minor
23645,Maitland,Maitland,United States,Florida,-81.3718,28.6295,America/New_York,19469,
23646,Jagalur,Jagalur,India,Karnātaka,76.3391,14.5196,Asia/Kolkata,19462,
23647,Krishnapur,Krishnapur,India,West Bengal,88.2582,24.4123,Asia/Kolkata,19462,
23648,Orvieto,Orvieto,Italy,Umbria,12.1083,42.7182,Europe/Rome,19461,
23649,Paluan,Paluan,Philippines,Occidental Mindoro,120.4667,13.4167,Asia/Manila,19461,
23650,El Viso del Alcor,El Viso del Alcor,Spain,Andalusia,-5.7189,37.3886,Europe/Madrid,19458,
23651,Sondiha,Sondiha,India,Bihār,87.0175,24.895,Asia/Kolkata,19455,
23652,Polonuevo,Polonuevo,Colombia,Atlántico,-74.8528,10.7772,America/Bogota,19454,minor
23653,Gogogogo,Gogogogo,Madagascar,Toliara,44.8,-24.2667,UTC,19454,
23654,Qorasuv,Qorasuv,Uzbekistan,Andijon,72.8872,40.7222,Asia/Tashkent,19454,
23655,Teghra English,Teghra English,India,Bihār,87.741,25.4072,Asia/Kolkata,19452,
23656,Ramchandrapur,Ramchandrapur,India,West Bengal,87.9446,24.0154,Asia/Kolkata,19452,
23657,Setlagode,Setlagode,South Africa,North West,25.117,-26.287,Africa/Johannesburg,19452,
23658,Phoenixville,Phoenixville,United States,Pennsylvania,-75.5201,40.1359,America/New_York,19452,
23659,Narsapur,Narsapur,India,Telangāna,78.2805,17.7374,Asia/Kolkata,19450,
23660,Lennox,Lennox,United States,California,-118.3586,33.938,America/New_York,19449,
23661,Belize,Belize,Angola,Cabinda,12.7667,-4.65,UTC,19445,
23662,Villefontaine,Villefontaine,France,Auvergne-Rhône-Alpes,5.1486,45.6133,Europe/Paris,19445,
23663,Malimono,Malimono,Philippines,Surigao del Norte,125.4019,9.6183,Asia/Manila,19442,
23664,Pajacuaran,Pajacuaran,Mexico,Michoacán,-102.5655,20.1169,America/Mexico_City,19440,minor
23665,Al Brouj,Al Brouj,Morocco,Casablanca-Settat,-7.1957,32.5131,Africa/Casablanca,19438,
23666,Winder,Winder,United States,Georgia,-83.7218,33.9917,America/New_York,19437,
23667,Gympie,Gympie,Australia,Queensland,152.6667,-26.1833,Australia/Sydney,19435,
23668,Eschwege,Eschwege,Germany,Hesse,10.0528,51.1881,Europe/Berlin,19435,minor
23669,Sabaudia,Sabaudia,Italy,Lazio,13.0248,41.2998,Europe/Rome,19434,
23670,Salmon Arm,Salmon Arm,Canada,British Columbia,-119.2722,50.7022,America/Toronto,19432,
23671,Cardonal,Cardonal,Mexico,Hidalgo,-99.1167,20.6125,America/Mexico_City,19431,
23672,Adel,Adel,United Kingdom,Leeds,-1.5849,53.8489,Europe/London,19430,
23673,Alton,Alton,United Kingdom,Hampshire,-0.9769,51.1498,Europe/London,19429,
23674,Someren,Someren,Netherlands,Noord-Brabant,5.7119,51.3847,Europe/Amsterdam,19428,minor
23675,Fokino,Fokino,Russia,Primorskiy Kray,132.4,42.9667,Europe/Moscow,19427,minor
23676,Heusenstamm,Heusenstamm,Germany,Hesse,8.8068,50.0596,Europe/Berlin,19426,
23677,Royan,Royan,France,Nouvelle-Aquitaine,-1.0431,45.6231,Europe/Paris,19425,
23678,Fouriesburg,Fouriesburg,South Africa,Free State,28.2109,-28.6227,Africa/Johannesburg,19425,
23679,Ban Thap Kwang,Ban Thap Kwang,Thailand,Saraburi,101.0822,14.6044,Asia/Bangkok,19425,
23680,Gaeta,Gaeta,Italy,Lazio,13.5667,41.2167,Europe/Rome,19423,
23681,Lucala,Lucala,Angola,Bengo,14.0667,-9.6333,UTC,19422,
23682,Kemise,Kemise,Ethiopia,Āmara,39.87,10.7167,Africa/Addis_Ababa,19420,
23683,Liversedge,Liversedge,United Kingdom,Kirklees,-1.69,53.7067,Europe/London,19420,
23684,Evergreen Park,Evergreen Park,United States,Illinois,-87.7013,41.7213,America/New_York,19420,
23685,Nova Granada,Nova Granada,Brazil,São Paulo,-49.3139,-20.5339,America/Sao_Paulo,19419,minor
23686,Lake Forest,Lake Forest,United States,Illinois,-87.8596,42.238,America/New_York,19416,
23687,Kolbermoor,Kolbermoor,Germany,Bavaria,12.0667,47.85,Europe/Berlin,19414,
23688,Albany,Albany,United States,California,-122.3018,37.8897,America/New_York,19414,
23689,Kirkland,Kirkland,Canada,Quebec,-73.8667,45.45,America/Toronto,19413,
23690,Dorou,Dorou,Mali,Mopti,-3.0936,14.4569,UTC,19411,
23691,Durango,Durango,United States,Colorado,-107.8781,37.2659,America/New_York,19411,
23692,Samalapuram,Samalapuram,India,Tamil Nādu,77.198,11.0724,Asia/Kolkata,19410,
23693,Twinsburg,Twinsburg,United States,Ohio,-81.4451,41.322,America/New_York,19410,
23694,Souto Soares,Souto Soares,Brazil,Bahia,-41.6378,-12.0889,America/Sao_Paulo,19407,minor
23695,Salangaippalaiyam,Salangaippalaiyam,India,Tamil Nādu,77.5707,11.426,Asia/Kolkata,19406,
23696,Marchena,Marchena,Spain,Andalusia,-5.4164,37.3297,Europe/Madrid,19405,
23697,El Rodeo,El Rodeo,Guatemala,San Marcos,-91.9667,14.9167,UTC,19401,minor
23698,Frutillar Alto,Frutillar Alto,Chile,Los Lagos,-73.0956,-41.0872,America/Santiago,19400,
23699,Los Bajos,Los Bajos,Chile,Los Lagos,-72.9317,-41.0698,America/Santiago,19400,
23700,Yandrapalle,Yandrapalle,India,Andhra Pradesh,79.3015,16.0411,Asia/Kolkata,19398,
23701,Pahsara,Pahsara,India,Bihār,86.1667,25.5482,Asia/Kolkata,19396,
23702,Dalanzadgad,Dalanzadgad,Mongolia,Ömnögovĭ,104.4258,43.57,Asia/Ulaanbaatar,19396,minor
23703,Seminole,Seminole,United States,Florida,-82.784,27.8435,America/New_York,19396,
23704,Glenvar Heights,Glenvar Heights,United States,Florida,-80.3155,25.709,America/New_York,19395,
23705,Uwchlan,Uwchlan,United States,Pennsylvania,-75.6679,40.0522,America/New_York,19394,
23706,Kantharalak,Kantharalak,Thailand,Si Sa Ket,104.6278,14.6536,Asia/Bangkok,19392,minor
23707,Pariquera-Acu,Pariquera-Acu,Brazil,São Paulo,-47.8811,-24.715,America/Sao_Paulo,19391,minor
23708,Jdour,Jdour,Morocco,Marrakech-Safi,-8.7633,32.1269,Africa/Casablanca,19390,
23709,Poytug`,Poytug`,Uzbekistan,Andijon,72.25,40.9,Asia/Tashkent,19389,minor
23710,Cabildo,Cabildo,Chile,Valparaíso,-71.0664,-32.4267,America/Santiago,19388,
23711,Punnayur,Punnayur,India,Kerala,76.0,10.65,Asia/Kolkata,19387,
23712,Tidjikja,Tidjikja,Mauritania,Tagant,-11.4324,18.5547,UTC,19386,admin
23713,Alto Araguaia,Alto Araguaia,Brazil,Mato Grosso,-53.2153,-17.3147,America/Sao_Paulo,19385,minor
23714,Arbaoun,Arbaoun,Algeria,Sétif,5.65,36.4667,Africa/Algiers,19383,
23715,Barro,Barro,Brazil,Ceará,-38.7819,-7.1769,America/Sao_Paulo,19381,minor
23716,Kalghatgi,Kalghatgi,India,Karnātaka,74.971,15.1832,Asia/Kolkata,19377,
23717,Shikrapur,Shikrapur,India,Mahārāshtra,74.1381,18.6936,Asia/Kolkata,19374,
23718,Charef,Charef,Algeria,Djelfa,2.801,34.618,Africa/Algiers,19373,
23719,Manjathala,Manjathala,India,Tamil Nādu,76.7789,11.3624,Asia/Kolkata,19373,
23720,Maumelle,Maumelle,United States,Arkansas,-92.4,34.8522,America/New_York,19373,
23721,Les Coteaux,Les Coteaux,Haiti,Sud,-74.041,18.2052,UTC,19372,
23722,Casarano,Casarano,Italy,Puglia,18.1667,40.0167,Europe/Rome,19372,
23723,Inta,Inta,Russia,Komi,60.1315,66.0398,Europe/Moscow,19372,minor
23724,Middelkerke,Middelkerke,Belgium,Flanders,2.821,51.1849,Europe/Brussels,19371,
23725,Kemi,Kemi,Finland,Lappi,24.5634,65.7336,Europe/Helsinki,19371,minor
23726,Taio,Taio,Brazil,Santa Catarina,-49.9978,-27.1158,America/Sao_Paulo,19369,minor
23727,Osa,Osa,Russia,Permskiy Kray,55.45,57.2833,Europe/Moscow,19369,minor
23728,Chirilagua,Chirilagua,El Salvador,San Miguel,-88.1381,13.2196,UTC,19368,
23729,Abhayapuri,Abhayapuri,India,Assam,90.6853,26.3225,Asia/Kolkata,19368,
23730,Kakdwip,Kakdwip,India,West Bengal,88.1853,21.876,Asia/Kolkata,19368,
23731,Thong Pha Phum,Thong Pha Phum,Thailand,Kanchanaburi,98.6423,14.7454,Asia/Bangkok,19368,minor
23732,Valiyakumaramangalam,Valiyakumaramangalam,India,Kerala,76.7833,9.8333,Asia/Kolkata,19366,
23733,Giovinazzo,Giovinazzo,Italy,Puglia,16.6667,41.1833,Europe/Rome,19366,
23734,Canto do Buriti,Canto do Buriti,Brazil,Piauí,-42.9439,-8.11,America/Sao_Paulo,19365,minor
23735,Vitre,Vitre,France,Bretagne,-1.2094,48.1233,Europe/Paris,19365,
23736,Sebaste,Sebaste,Philippines,Antique,122.0945,11.5901,Asia/Manila,19365,
23737,Scituate,Scituate,United States,Massachusetts,-70.759,42.1992,America/New_York,19365,
23738,Jhol,Jhol,Pakistan,Sindh,68.8894,25.9586,Asia/Karachi,19363,
23739,Espiritu,Espiritu,Philippines,Ilocos Norte,120.6544,17.9806,Asia/Manila,19363,
23740,Kitatajima,Kitatajima,Japan,Saitama,139.4816,35.9821,Asia/Tokyo,19362,
23741,Kloten,Kloten,Switzerland,Zürich,8.5828,47.4481,Europe/Zurich,19362,
23742,Tajerouine,Tajerouine,Tunisia,Kef,8.5529,35.8916,Africa/Tunis,19362,
23743,Godo,Godo,Japan,Gifu,136.706,35.4173,Asia/Tokyo,19361,
23744,Tinton Falls,Tinton Falls,United States,New Jersey,-74.0949,40.2708,America/New_York,19361,
23745,Bad Tolz,Bad Tolz,Germany,Bavaria,11.5567,47.7603,Europe/Berlin,19360,minor
23746,Juquia,Juquia,Brazil,São Paulo,-47.6347,-24.3208,America/Sao_Paulo,19359,minor
23747,Rifadpur,Rifadpur,India,Bihār,87.4157,25.2635,Asia/Kolkata,19359,
23748,Mukaiengaru,Mukaiengaru,Japan,Hokkaidō,143.5276,44.0621,Asia/Tokyo,19358,
23749,Hopkinton,Hopkinton,United States,Massachusetts,-71.5378,42.2255,America/New_York,19358,
23750,Paranapanema,Paranapanema,Brazil,São Paulo,-48.7228,-23.3886,America/Sao_Paulo,19357,minor
23751,Sare-Yamou,Sare-Yamou,Mali,Tombouctou,-3.2353,16.0897,UTC,19357,
23752,Buruanga,Buruanga,Philippines,Aklan,121.8884,11.8443,Asia/Manila,19357,
23753,Lancing,Lancing,United Kingdom,West Sussex,-0.319,50.832,Europe/London,19357,
23754,Arbatache,Arbatache,Algeria,Boumerdes,3.3714,36.6378,Africa/Algiers,19356,
23755,Monor,Monor,Hungary,Pest,19.4489,47.3475,Europe/Budapest,19355,minor
23756,Kozmodemyansk,Kozmodemyansk,Russia,Mariy-El,46.5636,56.3419,Europe/Moscow,19355,minor
23757,Stillwater,Stillwater,United States,Minnesota,-92.8313,45.0573,America/New_York,19355,
23758,Zverevo,Zverevo,Russia,Rostovskaya Oblast’,40.12,48.02,Europe/Moscow,19353,minor
23759,Balta,Balta,Ukraine,Odeska Oblast,29.6225,47.9361,Europe/Kyiv,19353,minor
23760,Seagoville,Seagoville,United States,Texas,-96.5456,32.653,America/New_York,19352,
23761,Kuttyadi,Kuttyadi,India,Kerala,75.75,11.65,Asia/Kolkata,19351,
23762,Ban Na Sai,Ban Na Sai,Thailand,Lamphun,98.9791,17.6889,Asia/Bangkok,19351,
23763,Bonito Oriental,Bonito Oriental,Honduras,Colón,-85.7314,15.7476,UTC,19349,
23764,Onalaska,Onalaska,United States,Wisconsin,-91.2075,43.8883,America/New_York,19348,
23765,Khonj,Khonj,Iran,Fārs,53.4333,27.8833,Asia/Tehran,19347,minor
23766,Dudu,Dudu,Romania,Ilfov,25.9906,44.4563,Europe/Bucharest,19347,
23767,Atok,Atok,Philippines,Benguet,120.7672,16.6272,Asia/Manila,19346,
23768,Ban Bueng,Ban Bueng,Thailand,Chon Buri,101.1114,13.314,Asia/Bangkok,19346,minor
23769,Ban Patong,Ban Patong,Thailand,Phuket,98.2954,7.8966,Asia/Bangkok,19346,
23770,El Reten,El Reten,Colombia,Magdalena,-74.2683,10.6106,America/Bogota,19345,minor
23771,Oruvadalkotta,Oruvadalkotta,India,Kerala,77.1347,8.4778,Asia/Kolkata,19345,
23772,Holtsville,Holtsville,United States,New York,-73.0447,40.8124,America/New_York,19344,
23773,Lebanon,Lebanon,United States,Oregon,-122.9071,44.5317,America/New_York,19344,
23774,Pushchino,Pushchino,Russia,Moskovskaya Oblast’,37.6167,54.8333,Europe/Moscow,19342,
23775,Jose Cardel,Jose Cardel,Mexico,Veracruz,-96.37,19.3683,America/Mexico_City,19341,minor
23776,Weil der Stadt,Weil der Stadt,Germany,Baden-Württemberg,8.8706,48.7508,Europe/Berlin,19340,
23777,Tegelen,Tegelen,Netherlands,Limburg,6.1364,51.3422,Europe/Amsterdam,19337,
23778,Allanridge,Allanridge,South Africa,Free State,26.6667,-27.75,Africa/Johannesburg,19337,
23779,Sorada,Sorada,India,Odisha,84.43,19.7608,Asia/Kolkata,19335,
23780,San Roque,San Roque,Philippines,Cavite,120.9011,14.48,Asia/Manila,19335,
23781,Weesp,Weesp,Netherlands,Noord-Holland,5.0417,52.3069,Europe/Amsterdam,19334,minor
23782,Bierun,Bierun,Poland,Śląskie,19.091,50.0911,Europe/Warsaw,19334,minor
23783,Point Pleasant,Point Pleasant,United States,New Jersey,-74.0702,40.0772,America/New_York,19334,
23784,Corner Brook,Corner Brook,Canada,Newfoundland and Labrador,-57.926,48.9287,America/Toronto,19333,
23785,Cajola,Cajola,Guatemala,Quetzaltenango,-91.616,14.9252,UTC,19333,minor
23786,Aberdeen,Aberdeen,United States,New Jersey,-74.2249,40.4165,America/New_York,19332,
23787,Dashtigulho,Dashtigulho,Tajikistan,Khatlon,69.5,37.7,Asia/Dushanbe,19331,
23788,Brookfield,Brookfield,United States,Illinois,-87.847,41.8245,America/New_York,19331,
23789,Presidente Medici,Presidente Medici,Brazil,Rondônia,-61.9008,-11.1758,America/Sao_Paulo,19327,minor
23790,Bholsar,Bholsar,India,Bihār,87.2147,25.2133,Asia/Kolkata,19327,
23791,Pultusk,Pultusk,Poland,Mazowieckie,21.1,52.7167,Europe/Warsaw,19327,minor
23792,Peruru,Peruru,India,Andhra Pradesh,77.3497,14.3503,Asia/Kolkata,19323,
23793,Tevaram,Tevaram,India,Tamil Nādu,77.2809,9.8967,Asia/Kolkata,19320,
23794,Moana,Moana,Spain,Galicia,-8.7375,42.3072,Europe/Madrid,19320,
23795,Igra,Igra,Russia,Udmurtiya,53.0333,57.55,Europe/Moscow,19319,minor
23796,Cullman,Cullman,United States,Alabama,-86.8407,34.1775,America/New_York,19319,
23797,Kamiichi,Kamiichi,Japan,Toyama,137.3624,36.6984,Asia/Tokyo,19318,
23798,New Glasgow,New Glasgow,Canada,Nova Scotia,-62.6455,45.5926,America/Toronto,19316,
23799,Liberal,Liberal,United States,Kansas,-100.9295,37.0466,America/New_York,19316,
23800,Palera,Palera,India,Madhya Pradesh,79.2282,25.0201,Asia/Kolkata,19314,
23801,Panniperumthalai,Panniperumthalai,India,Kerala,76.6875,10.6986,Asia/Kolkata,19312,
23802,Mancio Lima,Mancio Lima,Brazil,Acre,-72.8958,-7.6142,America/Sao_Paulo,19311,minor
23803,Pohadi,Pohadi,India,Bihār,86.2831,26.0809,Asia/Kolkata,19311,
23804,Assamannur,Assamannur,India,Kerala,76.5439,10.1141,Asia/Kolkata,19311,
23805,Tash-Komur,Tash-Komur,Kyrgyzstan,Jalal-Abad,72.2171,41.3461,Asia/Bishkek,19310,
23806,Bologoye,Bologoye,Russia,Tverskaya Oblast’,34.0789,57.8787,Europe/Moscow,19310,minor
23807,Preveza,Preveza,Greece,Ípeiros,20.7517,38.9575,Europe/Athens,19309,minor
23808,Pottanikad,Pottanikad,India,Kerala,76.6753,10.0305,Asia/Kolkata,19309,
23809,Dudinka,Dudinka,Russia,Krasnoyarskiy Kray,86.1833,69.4,Europe/Moscow,19309,minor
23810,Lakeway,Lakeway,United States,Texas,-97.9864,30.3544,America/New_York,19307,
23811,Sudbury,Sudbury,United States,Massachusetts,-71.4234,42.3847,America/New_York,19306,
23812,Monte Azul Paulista,Monte Azul Paulista,Brazil,São Paulo,-48.6414,-20.9072,America/Sao_Paulo,19304,minor
23813,Dorval,Dorval,Canada,Quebec,-73.75,45.45,America/Toronto,19302,
23814,Rufino,Rufino,Argentina,Santa Fe,-62.7111,-34.2619,America/Argentina/Buenos_Aires,19301,
23815,Qandala,Qandala,Somalia,Bari,49.8667,11.4667,UTC,19300,
23816,Marechal Taumaturgo,Marechal Taumaturgo,Brazil,Acre,-72.7917,-8.9411,America/Sao_Paulo,19299,minor
23817,Gilching,Gilching,Germany,Bavaria,11.3011,48.1103,Europe/Berlin,19296,
23818,Boldumsaz,Boldumsaz,Turkmenistan,Daşoguz,59.6667,42.1333,Asia/Ashgabat,19296,
23819,Saint Peter Port,Saint Peter Port,Guernsey,,-2.5519,49.46,UTC,19295,primary
23820,Sirvar,Sirvar,India,Karnātaka,77.0225,16.1739,Asia/Kolkata,19295,
23821,Casamassima,Casamassima,Italy,Puglia,16.9167,40.95,Europe/Rome,19294,
23822,Homewood,Homewood,United States,Illinois,-87.661,41.5591,America/New_York,19294,
23823,Juvisy-sur-Orge,Juvisy-sur-Orge,France,Île-de-France,2.3775,48.6883,Europe/Paris,19292,
23824,Sukumo,Sukumo,Japan,Kōchi,132.7263,32.939,Asia/Tokyo,19292,
23825,Country Walk,Country Walk,United States,Florida,-80.4353,25.633,America/New_York,19291,
23826,Ganyesa,Ganyesa,South Africa,North West,24.1594,-26.5908,Africa/Johannesburg,19290,
23827,Dolynska,Dolynska,Ukraine,Kirovohradska Oblast,32.7648,48.1111,Europe/Kyiv,19287,minor
23828,South El Monte,South El Monte,United States,California,-118.0484,34.0493,America/New_York,19287,
23829,Douar Ait Sidi Daoud,Douar Ait Sidi Daoud,Morocco,Marrakech-Safi,-7.6444,31.6347,Africa/Casablanca,19286,
23830,Mead Valley,Mead Valley,United States,California,-117.2852,33.8333,America/New_York,19286,
23831,Saint-Fons,Saint-Fons,France,Auvergne-Rhône-Alpes,4.8533,45.7086,Europe/Paris,19285,
23832,Sheridan,Sheridan,United States,Wyoming,-106.9642,44.7961,America/New_York,19285,
23833,Hazlemere,Hazlemere,United Kingdom,Buckinghamshire,-0.7112,51.6512,Europe/London,19283,
23834,Bouanri,Bouanri,Benin,Borgou,2.8667,10.2,UTC,19281,
23835,Bhojpur Jadid,Bhojpur Jadid,India,Bihār,84.1621,25.588,Asia/Kolkata,19281,
23836,Jocotenango,Jocotenango,Guatemala,Sacatepéquez,-90.7444,14.5868,UTC,19280,minor
23837,Iiyama,Iiyama,Japan,Nagano,138.3655,36.8516,Asia/Tokyo,19279,
23838,Zapotlan del Rey,Zapotlan del Rey,Mexico,Jalisco,-102.9167,20.45,America/Mexico_City,19279,minor
23839,Beaconsfield,Beaconsfield,Canada,Quebec,-73.8667,45.4333,America/Toronto,19277,
23840,Rovato,Rovato,Italy,Lombardy,9.9986,45.567,Europe/Rome,19277,
23841,Stord,Stord,Norway,Vestland,5.4664,59.8081,Europe/Oslo,19276,minor
23842,Pitimbu,Pitimbu,Brazil,Paraíba,-34.8086,-7.4706,America/Sao_Paulo,19275,minor
23843,Rio Bananal,Rio Bananal,Brazil,Espírito Santo,-40.3333,-19.265,America/Sao_Paulo,19274,minor
23844,Koliakkod,Koliakkod,India,Kerala,76.9,8.6333,Asia/Kolkata,19274,
23845,Letterkenny,Letterkenny,Ireland,Donegal,-7.7204,54.9566,Europe/Dublin,19274,
23846,Sint-Gillis-Waas,Sint-Gillis-Waas,Belgium,Flanders,4.1236,51.2186,Europe/Brussels,19273,
23847,Texistepeque,Texistepeque,El Salvador,Santa Ana,-89.4956,14.1243,UTC,19271,
23848,Mapastepec,Mapastepec,Mexico,Chiapas,-92.8916,15.4411,America/Mexico_City,19271,minor
23849,Peterhead,Peterhead,United Kingdom,Aberdeenshire,-1.7832,57.5091,Europe/London,19270,
23850,Eitorf,Eitorf,Germany,North Rhine-Westphalia,7.4517,50.7697,Europe/Berlin,19269,
23851,Gitagum,Gitagum,Philippines,Misamis Oriental,124.4054,8.5956,Asia/Manila,19269,
23852,Indargarh,Indargarh,India,Madhya Pradesh,78.5619,25.9109,Asia/Kolkata,19268,
23853,La Marque,La Marque,United States,Texas,-94.9941,29.3683,America/New_York,19268,
23854,Varpalota,Varpalota,Hungary,Veszprém,18.1394,47.1972,Europe/Budapest,19265,minor
23855,Kudra,Kudra,India,Bihār,83.7926,25.0463,Asia/Kolkata,19265,
23856,Cassano d'Adda,Cassano d'Adda,Italy,Lombardy,9.5167,45.5333,Europe/Rome,19263,
23857,West Manchester,West Manchester,United States,Pennsylvania,-76.7952,39.9456,America/New_York,19262,
23858,Babai,Babai,India,Madhya Pradesh,77.9349,22.7026,Asia/Kolkata,19260,
23859,Balintawak,Balintawak,Philippines,Quezon,121.0014,14.6506,Asia/Manila,19260,
23860,East Dereham,East Dereham,United Kingdom,Norfolk,0.94,52.681,Europe/London,19259,
23861,Springfield,Springfield,United States,Tennessee,-86.8711,36.4949,America/New_York,19255,
23862,Henichesk,Henichesk,Ukraine,Khersonska Oblast,34.7989,46.1769,Europe/Kyiv,19253,minor
23863,La Crucecita,La Crucecita,Mexico,Oaxaca,-96.1351,15.7648,America/Mexico_City,19252,
23864,Saint-Die-des-Vosges,Saint-Die-des-Vosges,France,Grand Est,6.9492,48.2842,Europe/Paris,19251,minor
23865,Schwalmtal,Schwalmtal,Germany,North Rhine-Westphalia,6.2625,51.2225,Europe/Berlin,19248,
23866,Tonantins,Tonantins,Brazil,Amazonas,-67.8019,-2.8728,America/Sao_Paulo,19247,minor
23867,Realeza,Realeza,Brazil,Paraná,-53.5269,-25.7669,America/Sao_Paulo,19247,minor
23868,Dracevo,Dracevo,North Macedonia,Skopje,21.5247,41.9335,Europe/Skopje,19246,
23869,Soure,Soure,Portugal,Coimbra,-8.6333,40.05,Europe/Lisbon,19245,minor
23870,Aracoiaba,Aracoiaba,Brazil,Pernambuco,-35.0908,-7.79,America/Sao_Paulo,19243,minor
23871,Quartier Morin,Quartier Morin,Haiti,Nord,-72.15,19.7,UTC,19241,
23872,Jirkov,Jirkov,Czechia,Ústecký Kraj,13.4478,50.4999,Europe/Prague,19240,
23873,Sirnia,Sirnia,India,Bihār,87.5892,25.4903,Asia/Kolkata,19240,
23874,Norton,Norton,United States,Massachusetts,-71.1842,41.964,America/New_York,19240,
23875,Puerto Esperanza,Puerto Esperanza,Argentina,Misiones,-54.65,-26.0167,America/Argentina/Buenos_Aires,19237,minor
23876,Holalkere,Holalkere,India,Karnātaka,76.185,14.0429,Asia/Kolkata,19237,
23877,Echt,Echt,Netherlands,Limburg,5.8706,51.1058,Europe/Amsterdam,19237,minor
23878,Schkeuditz,Schkeuditz,Germany,Saxony,12.2167,51.4,Europe/Berlin,19234,
23879,Ballitoville,Ballitoville,South Africa,KwaZulu-Natal,31.2206,-29.5425,Africa/Johannesburg,19234,
23880,Warwick,Warwick,United States,Pennsylvania,-76.2799,40.1558,America/New_York,19234,
23881,Garot,Garot,India,Madhya Pradesh,75.652,24.3234,Asia/Kolkata,19231,
